textDisplay,likeCount,authorDisplayName,authorChannelUrl,authorChannelId,publishedAt,updatedAt
😂😅 pocos se resisten a la maquinita impresora pero de que hacen negocios turbios con los bancos y el tupo de cambio,0,@fianhercam,http://www.youtube.com/@fianhercam,UCugb8DjcIYMcX4iSO6ksMQg,2024-10-10T02:42:13Z,2024-10-10T02:42:13Z
"si, él habla así. Para entenderlo, previamente debes de saber de economia y tapar los huecos que deja, de lo contrario no entenderás absolutamente nada.",0,@richardmakiya7188,http://www.youtube.com/@richardmakiya7188,UC52nv_VhVR8VBd91go9MtFw,2024-10-10T02:37:47Z,2024-10-10T02:37:47Z
A su sueldo le faltan 2 ceros más y bien ganados,0,@alejandrootiniano10,http://www.youtube.com/@alejandrootiniano10,UCcGYUalk8kmo2SA4UbQ504Q,2024-10-10T02:36:02Z,2024-10-10T02:36:02Z
Realmente ilustrativo.,11,@tomasbarretobardales3410,http://www.youtube.com/@tomasbarretobardales3410,UCE_1taiABMcRPWBDLnJqcCQ,2024-10-10T02:33:51Z,2024-10-10T02:33:51Z
Para cuándo el Premio Nobel en economía para este gran hombre ????,1,@henryquezadarodriguez7019,http://www.youtube.com/@henryquezadarodriguez7019,UCesrm-5UddbtGAIgxKBOK_Q,2024-10-10T02:32:52Z,2024-10-10T02:32:52Z
Los argentinos estan desesperados en salir de su crisis economica es por eso su entrevista espero que salga de ello,1,@miguelangeldelgadogalvez8460,http://www.youtube.com/@miguelangeldelgadogalvez8460,UCGNhXLXuM_TL4fs0MOHi53Q,2024-10-10T02:30:34Z,2024-10-10T02:30:34Z
"En concreto, cuál es el Rol de un banco central?😮",0,@juliaflores3036,http://www.youtube.com/@juliaflores3036,UCNBZF8gslYtad4Md2Qp2xqg,2024-10-10T02:26:44Z,2024-10-10T02:26:44Z
"La reducción de la pobreza también depende mucho de que los empresarios pagen salarios gustos a sus empleados que están con sueldos mínimos y que son la mayoría, cuando es sabido que tienen buenas ganancias, sin esperar a que el gobierno les obligue",0,@Jolie-cn5wg,http://www.youtube.com/@Jolie-cn5wg,UCMFnku9n711wpa_hRec7tIg,2024-10-10T02:24:12Z,2024-10-10T02:24:12Z
No quiere ser Presidente Sr Julio Velarde del Perú,0,@fredyquintanilla6556,http://www.youtube.com/@fredyquintanilla6556,UCn9Qgl15Wtoj6kdxTG9aZtQ,2024-10-10T02:11:40Z,2024-10-10T02:11:40Z
"Gracias por tanto y perdón por tan poco,esperemos que Dios le de fuerzas por muchos años mas ❤❤❤.",26,@davidjuanhuamanalegria5652,http://www.youtube.com/@davidjuanhuamanalegria5652,UCNsV6CsU79nXHijzRHHsK5g,2024-10-10T02:11:09Z,2024-10-10T02:11:09Z
"Gracias por su gran trabajo Sr Julio Velarde!! es el heroe del siglo XXI para nosotros los peruanos. Realmente su valioso tiempo fue desperdiciado sentandose frente a esos ineptos congresistas, que son extremadamente ignorantes y flojos que teniendo tantos asesores, ni siquiera le dedicaron unos minutos a informarse y leer sobre el rol del BCR!! Mucha salud y vida para usted Sr Julio Velarde y gracias por darnos tranquilidad financiera a los peruanos!!",3,@VictorSpy7,http://www.youtube.com/@VictorSpy7,UCfexwBNpK3FvJO20wd-Dh9A,2024-10-10T02:10:05Z,2024-10-10T02:13:36Z
El dia que belarde fallesca el peru se ira a la mierda estudien gente para que se vayan del pais cuandó cuando ese dia llegue,0,@sebastianhuacho6029,http://www.youtube.com/@sebastianhuacho6029,UCPwuk6R3Aji7GxjuMakwhpg,2024-10-10T02:08:24Z,2024-10-10T02:08:24Z
"Yo creo debe quedar en la historia del Peru, es como un oasis dentro de tanta corrupcion , Dios bendiga al Sr. Velarde",6,@SeguridadSanisidro,http://www.youtube.com/@SeguridadSanisidro,UCNjOrqw3mnREhyZUanVm5qg,2024-10-10T02:07:43Z,2024-10-10T02:07:43Z
"Pocos profesionales, casi contaditos q quedan,  como profesional, no le queda grande tanta responsabilidad, de un nivel internacional, un verdadero orgullo nacional",21,@SeguridadSanisidro,http://www.youtube.com/@SeguridadSanisidro,UCNjOrqw3mnREhyZUanVm5qg,2024-10-10T02:04:16Z,2024-10-10T02:04:16Z
Sabes lo que tienes que  hacer  y eso es admirable    que sera cuando  ya no estees en life ojala nada cambie,2,@WilsoncarlHuallancsortiz,http://www.youtube.com/@WilsoncarlHuallancsortiz,UCmjl-8xT9yUyaynl_OCh5dg,2024-10-10T01:57:02Z,2024-10-10T01:57:02Z
"Perdón por tan poca calidad de padres de la patria, esperamos votar mejor la próxima elección.",0,@tbbgangryu,http://www.youtube.com/@tbbgangryu,UClYjiVLRbLGzyPwPdrQGb0w,2024-10-10T01:53:16Z,2024-10-10T01:53:16Z
Mis respetos a este gran profesional Un peruano q trabaja siempre alejado de los gobiernos de turno ... Gracias  a Ud y su equipo x tanto en nuestro país.,10,@percymendoza6380,http://www.youtube.com/@percymendoza6380,UCrXKEUNnNbbpTCBrWfmp5Gw,2024-10-10T01:52:52Z,2024-10-10T01:52:52Z
Agradecido con usted.,13,@yachasun6267,http://www.youtube.com/@yachasun6267,UCSNs_fQZIJEwYDd_A7R7phA,2024-10-10T01:52:27Z,2024-10-10T01:52:27Z
"Es evidente cuando un profesional se avoca netamente a su responsabilidad,los resultados siempre seran positivos,el sr Velarde merece ganar mucho mas de lo que se le paga",1,@BRAULIO2012,http://www.youtube.com/@BRAULIO2012,UC_n1PaXflz4wHDruAJK3iYQ,2024-10-10T01:50:56Z,2024-10-10T01:51:48Z
"Un hombre que nunca se metio en lo politico, solo se centro en lo tecnico. Grande sr Velarde",8,@Jorge-si8io,http://www.youtube.com/@Jorge-si8io,UCqekFG__9VAhOhFCldnt1YA,2024-10-10T01:50:38Z,2024-10-10T01:50:38Z
"NO GRACIAS A ÉL SINO A TODOS LOS PERUANOS QUE DUERMEN SOLO 3 HORAS PARA SALIR ADELANTE, A LOS AGRICULTORES NO LES IMPORTO LA PANDEMIA MUCHOS MURIERON POR CULPA DE ESTE VIRUS PERO SIGUIERON SEMBRANDO PERO NADIE HABLA DE ELLO",0,@ksinm1814,http://www.youtube.com/@ksinm1814,UCH5-iYXAk5khN6BxSm9LoRg,2024-10-10T01:49:31Z,2024-10-10T01:49:31Z
54% de pobreza en Perú al 2024...estamos pésimo,0,@moises8110,http://www.youtube.com/@moises8110,UCnMrrNFkTQfikMGcb0-lt8w,2024-10-10T01:48:22Z,2024-10-10T01:48:22Z
"Julio Velarde es mi pastor, nada me falta",0,@casantander,http://www.youtube.com/@casantander,UCMKc4i2skh3qUmShjiVNv9A,2024-10-10T01:45:39Z,2024-10-10T01:45:54Z
El ente responsable de que los peruanos estemos economicamente estables... mi respeto y admiracion para el Sr. Julio Velarde,70,@richitravieso,http://www.youtube.com/@richitravieso,UCZsUQoJ2Y_VJtX9qGIm15Ig,2024-10-10T01:40:49Z,2024-10-10T01:40:49Z
Valerde sería un muy buen presidente escogiera a los mejores para ocupar los ministerios dejando por supuesto al mejor a cargo del BCR,11,@luisfernandofloresgarcia4661,http://www.youtube.com/@luisfernandofloresgarcia4661,UCDcd4IPTPaISrHfE55F6d8Q,2024-10-10T01:36:45Z,2024-10-10T01:36:45Z
🧐,1,@jeffleninbarriosyufra5407,http://www.youtube.com/@jeffleninbarriosyufra5407,UCUN5QnkeXYyVYCxM4Olamsg,2024-10-10T01:34:15Z,2024-10-10T01:34:15Z
"Solo espero que este sr , esté dejando pupilos 😢",1,@leilamallqui5321,http://www.youtube.com/@leilamallqui5321,UCUVdD2_uMibZ6CKcIhSSkJg,2024-10-10T01:32:49Z,2024-10-10T01:33:04Z
"Esa son preguntas , no como esos congresistas",3,@diegochipana5874,http://www.youtube.com/@diegochipana5874,UC1zgf-yj_HWFFqI6muNC7kw,2024-10-10T01:29:52Z,2024-10-10T01:29:52Z
🙏🏻🙏🏻🙏🏻,2,@leilamallqui5321,http://www.youtube.com/@leilamallqui5321,UCUVdD2_uMibZ6CKcIhSSkJg,2024-10-10T01:25:35Z,2024-10-10T01:25:35Z
Tiene todo el agradecimiento de todos los Peruanos <br>Que Dios lo bendiga y proteja,8,@lucyschuler988,http://www.youtube.com/@lucyschuler988,UCA_ayb7VCYKSew0AmYEh0LA,2024-10-10T01:24:55Z,2024-10-10T01:24:55Z
"Ya le dijo la fija a los argentinos no dolaricen su moneda ya que el déficit fiscal igual va a ser en pesos o dólares, lo que deben realizar es independencia del BCR DE Argentina",21,@fernandoruizgomez1668,http://www.youtube.com/@fernandoruizgomez1668,UCStHVtxdfHkKaLcoNDTFhrQ,2024-10-10T01:22:24Z,2024-10-10T01:22:24Z
"La idea de Milei es eliminar el control de la emisión. Pq okey, independiza el banco, y se levanta el peso. Pero su va Milei y regresa un Peronista que se ponga a emitir. Nuevamente cae argentina. Sin BCR evita ese problema y deja una linea clara para el movimiento del dolar",1,@bbarrod777,http://www.youtube.com/@bbarrod777,UCmEPc87wzlgAZakr48ooq2g,2024-10-10T01:18:57Z,2024-10-10T01:18:57Z
"Don Julio Velarde, un gran peruano !!",10,@jaimerios4706,http://www.youtube.com/@jaimerios4706,UCqOZ4Xz3Rdu4oQz7uozXPmQ,2024-10-10T01:14:12Z,2024-10-10T01:14:12Z
"Aunque uno lo desee, el Sr. Velarde no podrá permanecer 100 años al frente del BCRP, algún dia tendrá que pasar al retiro.<br>Mi esperanza es que los sucesores ya seleccionados tengan al menos una fracción de la sabiduría del Sr. Velarde para dirigir a esta institución tan importante para el Peru.",4,@AlexKasper,http://www.youtube.com/@AlexKasper,UCNcpCUfqgwitS0tty1L8JTg,2024-10-10T01:06:33Z,2024-10-10T01:06:33Z
Un grande,11,@LuisVasquez-i6i,http://www.youtube.com/@LuisVasquez-i6i,UC7HaLVkEh6XVPPXjL3Cf7pQ,2024-10-10T01:05:16Z,2024-10-10T01:05:16Z
"El señor Velarde es lo poco bueno que le queda a este país, y espero que ante cualquier intervención de parte del congreso al BCR todos debemos salir a defender, sea izquierda, derecha o centro.",2,@Neptaly339,http://www.youtube.com/@Neptaly339,UC0ra7xwvKv2nM6oe2rmO1_Q,2024-10-10T01:01:34Z,2024-10-10T01:01:34Z
JULIO VELARDE CON SU TRABAJO HA DEMOSTRADO CON CRECES QUE AMA AL PERU¡VIVA LA DEMOCRACIA PRECARIA EN EL PERU!¡ESCOJAMOS UN BUEN PRESIDENTE O PRESIDENTA EL 2026!,1,@efraintito8037,http://www.youtube.com/@efraintito8037,UCbpU5d-_SfUfkEOSg0kH3kA,2024-10-10T01:01:02Z,2024-10-10T01:01:02Z
Ya quisiera argentina tener un profesional de la talla de Julio Velarde,5,@FERMINHUGONAVARROGARAY,http://www.youtube.com/@FERMINHUGONAVARROGARAY,UC5qqep27nC05bVdXbygN9tg,2024-10-10T01:00:11Z,2024-10-10T01:00:11Z
Esto es simple que la moneda del sol peruano se sustenta su poder adquisitivo mediante la deuda muestra el FMI,0,@HyrenScanthyr,http://www.youtube.com/@HyrenScanthyr,UCBnrYKvGV1REJHpt6Qu8-6Q,2024-10-10T00:58:39Z,2024-10-10T01:00:06Z
"MUCHAS GRACIAS SR JULIO VELARDE, ESPERO QUE POR EL BIEN DEL PERU, SE QUEDE EN EL BCR POR MUCHOS AÑOS.",73,@josemariabenavidescarmoba2590,http://www.youtube.com/@josemariabenavidescarmoba2590,UCLc4Td1GAD97GtUWi0hCz-Q,2024-10-10T00:57:26Z,2024-10-10T00:57:26Z
Que raro a este periodista no le responde que el solo administra el BCR y que no tiene nada q ver con las políticas del gobierno. El tema es que todo bien en lo macro pero en el Peru cada vez se vive peor.,0,@joseperez-se7nj,http://www.youtube.com/@joseperez-se7nj,UCacUe7itWvXXccm3NOwiRCA,2024-10-10T00:51:17Z,2024-10-10T00:51:17Z
Dios cuide al Sr Velarde 🙌🏻,15,@danielfuentesp6293,http://www.youtube.com/@danielfuentesp6293,UCguc_vR1x7Twfc5W0OBDbKA,2024-10-10T00:50:04Z,2024-10-10T00:50:04Z
"El señor Velarde, representa lo bueno del Perú",34,@juanchiappe5190,http://www.youtube.com/@juanchiappe5190,UCScd8vAoPFzU0XWYXN_Gpng,2024-10-10T00:49:07Z,2024-10-10T00:49:07Z
"ojala lo dejen trabajar tranquilo y no hacerle perder el tiempo haciéndolo ir al congreso a enseñarles las funciones del BCR....que ignorancia total de parte de los congresistas, verguenza mundial.",3,@wilbertfloresrios6593,http://www.youtube.com/@wilbertfloresrios6593,UCL0DFubakkWH4dg_N-6oGhQ,2024-10-10T00:46:20Z,2024-10-10T00:46:20Z
Grande julio velarde el próximo gobierno debe darle 5 años mas al frente del BCRP,4,@lavidadelfanatico3698,http://www.youtube.com/@lavidadelfanatico3698,UCx5W5ySQrjOuE3GRy3dyK0w,2024-10-10T00:41:21Z,2024-10-10T00:41:21Z
"Lord Velarde ,usted mi amigo tiene que ser presidente",29,@FernandoFlores-hr1fm,http://www.youtube.com/@FernandoFlores-hr1fm,UCRCV7H9N1HXGOcBXSy3ZesQ,2024-10-10T00:41:19Z,2024-10-10T00:41:19Z
"Velarde está con cáncer, quién será el próximo Gigachad que lo reemplazará? Espero deje su discípulo.",1,@tormentorxxxxxxxxxx,http://www.youtube.com/@tormentorxxxxxxxxxx,UCzbOHlmU3o0n7B1FyZlGv3w,2024-10-10T00:33:23Z,2024-10-10T00:33:23Z
"los burros del congreso que miren esta entrevista, haber si aprenden un 2%",1,@chicatita12,http://www.youtube.com/@chicatita12,UCnU36pzEYgC056W1h_PiFpw,2024-10-10T00:27:13Z,2024-10-10T00:27:13Z
"Dr Velarde, lo que ud diga mi lord 🤗",1,@ulisescollavino,http://www.youtube.com/@ulisescollavino,UC05ttnjZr0AaCPBfRs1978w,2024-10-10T00:25:08Z,2024-10-10T00:25:44Z
Nuestro respeto y agradecimiento Sr. Velarde,122,@mercedesmillones1425,http://www.youtube.com/@mercedesmillones1425,UCAm8-jzS-DLhsDxix2ZFmtA,2024-10-10T00:21:41Z,2024-10-10T00:21:41Z
La pobresa crecio mucho por el loby del covid que hizo VIZCARRA con la oms si no todo esto no hubiera pasado,0,@ElJusticieroARIEL,http://www.youtube.com/@ElJusticieroARIEL,UChd7t3Bbv8KF5fcXxvRY3KA,2024-10-10T00:21:10Z,2024-10-10T00:21:37Z
🙇🙇🙇,1,@maxts9391,http://www.youtube.com/@maxts9391,UCpcCJAU7stvvmsySHIf7bpQ,2024-10-10T00:20:33Z,2024-10-10T00:20:33Z
Me saco el sombrero.. palabras mayores.. 🎖Mejor banquero central del mundo por 8 años consecutivos🏛<br>Del Peru con amor..🇦🇷🇵🇪💕,122,@dnielperu1964,http://www.youtube.com/@dnielperu1964,UCvaRz5x42OUPw24im0pMaLg,2024-10-10T00:20:08Z,2024-10-10T00:20:08Z
"Por favor Julio Velarde, busca un sucesor! No dejes que pase una tragedia a tu persona y luego los políticos de turno se aprovechen de la situación, para que coloquen a un imbécil y destruyan la moneda peruana. :/",2,@Yax321654,http://www.youtube.com/@Yax321654,UCZgGSwCIGdcGyJ2lNJVCT-w,2024-10-10T00:17:15Z,2024-10-10T00:17:15Z
"Julio Velarde es un mascota fiel de FMI  y BM y cumple su trabajo al pie de la letra de estas entidades, no me dejaran mentir cuando estuvo pedro castillo en la presidencia, este hijo de su madre Velarde subía el precio del dólar a s/ 4, además en esta entrevista no habla que en el Perú  AUMENTO LAPBREZA en un 29%, no se dejen engañar con este lacayo de FMI Y BM.",0,@allinccapinomacusanicaraba5010,http://www.youtube.com/@allinccapinomacusanicaraba5010,UCEop1bM9QobHhi2eWQ3hqLw,2024-10-10T00:10:59Z,2024-10-10T00:12:50Z
Excelente.,12,@JoseCarlos-vr8nz,http://www.youtube.com/@JoseCarlos-vr8nz,UCimQmBsTxCYGc37tVQI-c1g,2024-10-10T00:10:56Z,2024-10-10T00:10:56Z
Y pensar que el puka Bellido quería el puesto de Julio Velarde en el BCRP durante el gobierno de Castillo 🤣 uff de lo que nos salvamos,1,@alexcama-v9b,http://www.youtube.com/@alexcama-v9b,UCfqVrScl6fl0oBhNKXWBg_w,2024-10-10T00:10:52Z,2024-10-10T00:12:16Z
"En el Peru, el Sr. VELARDE es mas querido que Papa Noel y solo le sigue Jesus y el Nene Cubillas por poco.",0,@unnamedone5514,http://www.youtube.com/@unnamedone5514,UC57T4APG0zyfE-ZZUz-2h-Q,2024-10-10T00:07:50Z,2024-10-10T00:07:50Z
No entiendo hasta ahora ese resentimiento de la izquierda peruana contra este gran hombre.<br><br>Se demostró en las absurdas preguntas que le hicieron hace unos días.<br><br>Felizmente nadie de otro país está enterado de esa enorme vergüenza causada por los congresistas peruanos.<br><br>¿Verdad?<br><br>🙂🇵🇪,2,@MariaelenaCamara-l7t,http://www.youtube.com/@MariaelenaCamara-l7t,UCwtMFuXWSmaFNoyw8RJ3Bhg,2024-10-10T00:07:14Z,2024-10-10T00:07:14Z
"Sin un marco constitucional que blinda la autonomía del BCR hoy no tendríamos a un profesional como el Dr. Velarde, el manoseo politico solo genera mediocridad…",3,@ricardojimenez5948,http://www.youtube.com/@ricardojimenez5948,UCLrA1Qt6GIJIzDJS8SQ7D-A,2024-10-10T00:06:59Z,2024-10-10T00:06:59Z
Dicen que ante un mal mayor y siempre hay una  horma  de su zopato  o una contra fuerza  y es Velarde  que a Perú lo respalda  y si  fuera estos otros economistas Perú  ya estuviera como sac9 de mendigo sin ofender  vendido con Peruanos de yapa,0,@alfonsoeleuteriomontesmaxi7307,http://www.youtube.com/@alfonsoeleuteriomontesmaxi7307,UCb9UVlPNJaZTLQEYQeGRQPw,2024-10-10T00:05:43Z,2024-10-10T00:05:43Z
"Como duele ver las canas y calvas de nuestro salvador Julio Velarde, por favor no se jubile.",23,@dawn3239,http://www.youtube.com/@dawn3239,UCBqGe26FsMcTu0Lqqa7RKQQ,2024-10-10T00:01:20Z,2024-10-10T00:01:20Z
"El único que justifica su sueldo porque el resto😒es por eso que a pesar de la inestabilidad política, la economía aun se mantiene",19,@MiriamrossmeryMamanicondori,http://www.youtube.com/@MiriamrossmeryMamanicondori,UCz5gRhY2FG9kmtMBdKA6b3g,2024-10-10T00:00:46Z,2024-10-10T00:00:46Z
"Segasti entrevistando a Julio Velarde, que joya de entrevista.",66,@dawn3239,http://www.youtube.com/@dawn3239,UCBqGe26FsMcTu0Lqqa7RKQQ,2024-10-10T00:00:31Z,2024-10-10T00:00:31Z
Excelente,5,@CristhianjonasJaraAlva,http://www.youtube.com/@CristhianjonasJaraAlva,UCClm8sdLo0ZIYBfnm4-7RUw,2024-10-10T00:00:08Z,2024-10-10T00:00:08Z
"Un Banco central deja limpio y cuidado el terreno en óptimas condiciones para sembrar y cosechar, ya le toca a los gobiernos la siembre y la cosecha",19,@investigacionesproyectos6635,http://www.youtube.com/@investigacionesproyectos6635,UCK6WMRR8UKtudlSQx4LYaSQ,2024-10-09T23:59:16Z,2024-10-09T23:59:43Z
"Te queremos Julio Velarde, espero encuentres un buen sucesor a futuro. <br>Eres lo que nosotros, ciudadanos ignorantes que vendemos nuestro voto por un taper, un concierto de chicha o unas galletas con frugos, no debemos tocar ni meternos en tu buen trabajo.<br>Sigue manteniendo nuestro sistema económico que cada vez está siendo tan difícil e ignora las críticas de esos congresistas que nuestros impuestos les pagan 4 asesores y hacen al final preguntas estúpidas. Perú no te merece, pero ahí estás, contra viento y marea limpiando la suciedad de gente que nuestras manos votantes les regala el poder.",1,@josedurand7154,http://www.youtube.com/@josedurand7154,UCnvyqtSdTj9EdpkzlgwC5Ow,2024-10-09T23:57:33Z,2024-10-09T23:57:33Z
LA POBREZA NO LA SIENTE EL PORQUE GANA MAS DE 40MIL SOLES MENSUALES,0,@fernandocabrera7029,http://www.youtube.com/@fernandocabrera7029,UCzsvfR9bczs7Y0dVyrOo6sg,2024-10-09T23:54:58Z,2024-10-09T23:54:58Z
Ejemplo en corrupción,0,@fernandocabrera7029,http://www.youtube.com/@fernandocabrera7029,UCzsvfR9bczs7Y0dVyrOo6sg,2024-10-09T23:53:34Z,2024-10-09T23:53:34Z
Sr. Julio Velarde que dios te cuide y te de larga vida,71,@luciollachuacarhuas1895,http://www.youtube.com/@luciollachuacarhuas1895,UCDia__82m_LzrGTsAP4Q6Aw,2024-10-09T23:50:55Z,2024-10-09T23:50:55Z
"unas ganas de mandarte 200 soles sr julio para un desayuno, lo minimo que puedo hacer.",25,@JhonGonzales-ub3jg,http://www.youtube.com/@JhonGonzales-ub3jg,UClh6KA6EawLB5Tisf6DTU_g,2024-10-09T23:42:57Z,2024-10-09T23:42:57Z
El presidente del directorio del BCRP  es un genio en economía del Peru. Julio Velarde está comentando catedra al reportero de la CNN es español.,30,@artemiowildervalerrodrigue7161,http://www.youtube.com/@artemiowildervalerrodrigue7161,UCaELTYK09oZoheEyHDDk3cw,2024-10-09T23:42:48Z,2024-10-10T00:43:04Z
Que sería de nuestro amado Perú sin el señor Julio Velarde  y sus directivos Dios lo bendiga,157,@raquelelizabethfernandezpa1376,http://www.youtube.com/@raquelelizabethfernandezpa1376,UCP51aa9QnNtGhu8bQjnlfmw,2024-10-09T23:39:16Z,2024-10-09T23:39:16Z
"Cuando Velarde habla, uno escucha.",277,@jodrhh,http://www.youtube.com/@jodrhh,UCn4YGRPkzHVEv817eypfkoA,2024-10-09T23:30:56Z,2024-10-09T23:30:56Z
"todo es gracias a la constitucion del 93,sin ese marco legal el desempeño de Velarde hubiera sido nulo,por eso los comunistas ,rojos,caviares  la quieren cambiar.",1,@daxnc,http://www.youtube.com/@daxnc,UCZJkkprJyjV5DncpTjS5zNA,2024-10-09T23:30:28Z,2024-10-09T23:30:28Z
"SEÑOR JULIO VELARDE POR FAVOR DESPIERTE A LEONES!! ES HORA DE APOYAR AL PERÚ NO SOLO EN EL BCR SI NO QUE DIGA LAS VERDADES DE LA ECONOMÍA EN EL PERÚ Y SOBRE TODO QUE PUEDA AYUDAR A QUE SALGAN PERSONAS CAPACES DE TOMAR LAS RIENDAS DE NUESTRO PAÍS, NO COMO LOS IMPRESENTABLES DEL CONGRESO Y EL EJECUTIVO",8,@jobmolina9627,http://www.youtube.com/@jobmolina9627,UC7pLj5or4xRmCdj68hFFPRg,2024-10-09T23:27:39Z,2024-10-09T23:27:39Z
"Lo malo son algunos políticos que No van en la misma dirección con un Perú con mas trabajo, mejor sector salud, estabilidad política, obras para los que mas necesitan nivel nacional... ojala cambie 2026 elegir mejor",3,@jorgeespinoza-ym5mr,http://www.youtube.com/@jorgeespinoza-ym5mr,UCmJDPI7v-GcXPXav8Z0FiVA,2024-10-09T23:24:07Z,2024-10-09T23:24:07Z
"Cuando las nuevas generaciones pregunten, ¿qué es hacer patria?; sin dudarlo una de las primeras respuestas será el gran Julio Velarde.<br><br>Gracias por demostrar que el sector publico, también puede tener funcionarios de bien 🙇🏻‍♂️",192,@carlosenriquefigueroacampo9402,http://www.youtube.com/@carlosenriquefigueroacampo9402,UC_Dre8rLNJJ9vtQ6hK9pgTQ,2024-10-09T23:22:05Z,2024-10-09T23:22:05Z
"Ahora, no te podemos clonar",2,@coilarz7554,http://www.youtube.com/@coilarz7554,UC2ve7McRK9mRhy-_6MpsSJg,2024-10-09T23:18:11Z,2024-10-09T23:18:11Z
El BACHILLER BELARDE PRIMERO QUE SAQUE SU TITULO DE ECONOMISTA,2,@MarcialanibalCenascasamayor,http://www.youtube.com/@MarcialanibalCenascasamayor,UC-7f2LjlvX9nHtJafvfk0Mw,2024-10-09T23:16:51Z,2024-10-09T23:16:51Z
"Dios lo bendiga Sr Velarde,  a usted y todo su equipo en el BCR . Gracias por hacer bien su   trabajo.🇵🇪👍🇵🇪👍💪",73,@dianadesingbonifaz4046,http://www.youtube.com/@dianadesingbonifaz4046,UCmTQSBiyEdIyeQox7RFuFLQ,2024-10-09T23:12:59Z,2024-10-09T23:12:59Z
Muy respetable el Sr Velarde!! Felicitaciones!,65,@claudiasoto9805,http://www.youtube.com/@claudiasoto9805,UCnRh97QypmuFDU6h7237oJw,2024-10-09T23:06:39Z,2024-10-09T23:06:39Z
El sr. Velarde es un profeta en su tierra.,47,@FernandoRamirez-ed4qz,http://www.youtube.com/@FernandoRamirez-ed4qz,UCmnbCFLFZtc9XBGju8ntF8Q,2024-10-09T23:00:01Z,2024-10-09T23:00:01Z
"Ojala Velarde esté dejando buena escuela, para que sus reemplazo sea algo idoneo.",21,@jnestor8943,http://www.youtube.com/@jnestor8943,UCsRyKt3oLuGdvEeH6dd1Kpg,2024-10-09T22:48:59Z,2024-10-09T22:48:59Z
Dios te bendiga Sr Julio Verlarde.... no tienes idea la admiraciòn .... el respeto  ... el cariño y el amor q sienten todos lo s peruanos por ti......lo  q  hiciste y haces por el PERU no tiene PRECIO,363,@marcelodeldesierto478,http://www.youtube.com/@marcelodeldesierto478,UC08Q29EEyndj6frlZ4jHZbg,2024-10-09T22:43:42Z,2024-10-09T22:43:42Z
"Julio Velarde es la persona más respetada en Perú, es más el mundo más cree en él que en el país",71,@linxin738,http://www.youtube.com/@linxin738,UCwQT8nqUj5LqV00mUR9mdQQ,2024-10-09T22:09:13Z,2024-10-09T22:09:13Z
