authorDisplayName,authorChannelUrl,authorChannelId,channelId,videoId,textDisplay,parentId,canRate,likeCount,publishedAt,updatedAt
@LuisGomez-cu3xc,http://www.youtube.com/@LuisGomez-cu3xc,UC0aJd-2ivFi8kQl4Glu1ZCA,{'value': 'UC0aJd-2ivFi8kQl4Glu1ZCA'},RPcwUunWqhs,"Discúlpame pero está chica es re objetiva, no creo que me puedas llamar anti milei",Ugxk3KcQb1T4sMYbTBh4AaABAg,True,0,2024-10-11T04:15:43Z,2024-10-11T04:15:43Z
@jemultiverse,http://www.youtube.com/@jemultiverse,UCmTHlRZ2CPVcGWdozeZA2Pw,{'value': 'UCmTHlRZ2CPVcGWdozeZA2Pw'},RPcwUunWqhs,La campaña de la venta de armas y órganos en ML era violenta,UgybT1yR1fqWcLLzhpV4AaABAg,True,0,2024-10-11T04:15:19Z,2024-10-11T04:15:19Z
@jemultiverse,http://www.youtube.com/@jemultiverse,UCmTHlRZ2CPVcGWdozeZA2Pw,{'value': 'UCmTHlRZ2CPVcGWdozeZA2Pw'},RPcwUunWqhs,Muestran el ejemplo de 40 años descerebrando gente … son monstruos ni animales podes decirles porque les faltas el respeto a pobre bichitos buenos,Ugwe4xohzqkgBZHtiUV4AaABAg,True,0,2024-10-11T04:14:09Z,2024-10-11T04:14:09Z
@tattoojulian,http://www.youtube.com/@tattoojulian,UCZ14_HaExplGpz6gIBoSSIw,{'value': 'UCZ14_HaExplGpz6gIBoSSIw'},RPcwUunWqhs,"Arrancó bien y terminó pareciendo que le estaba entrevistando la Mangel que mina más insoportable loco y qué manera de no verla grande gordo por subirlo a tu canal, porque no aparezco más por el suyo que siga kukeando, parece que le llegó el sobre del Kizzy",UgyNuBWQVTd-q7AaLKJ4AaABAg,True,0,2024-10-11T04:11:50Z,2024-10-11T04:11:50Z
@juanpablomura6759,http://www.youtube.com/@juanpablomura6759,UCyYMdF76TIZK1LiazgzMNHw,{'value': 'UCyYMdF76TIZK1LiazgzMNHw'},RPcwUunWqhs,Muy buena la entrevista. Te bancamos a full. Ahora: cómo todos los periodistas ensobrados se quieren vestir de corderos.,UgwKEHTwcxhP_nmpFER4AaABAg,True,2,2024-10-11T04:10:54Z,2024-10-11T04:10:54Z
@juandanielmujtarianrodrigu4421,http://www.youtube.com/@juandanielmujtarianrodrigu4421,UCpLY4PjhFqnSozm5MTnJB3A,{'value': 'UCpLY4PjhFqnSozm5MTnJB3A'},RPcwUunWqhs,BASADO POINT,Ugyn3YR9qIpVVn3qu5F4AaABAg,True,0,2024-10-11T04:09:07Z,2024-10-11T04:09:07Z
@victor-r7w5j,http://www.youtube.com/@victor-r7w5j,UC72izcokRHlACUUoTe-JFyA,{'value': 'UC72izcokRHlACUUoTe-JFyA'},RPcwUunWqhs,"yo me informo por las redes, y en particular con MARIANO",UgzwAgiHQdHwbvfzGrl4AaABAg,True,2,2024-10-11T04:07:58Z,2024-10-11T04:07:58Z
@Gsa774,http://www.youtube.com/@Gsa774,UCvsxc_iZNQ3Db3OahkbZzGw,{'value': 'UCvsxc_iZNQ3Db3OahkbZzGw'},RPcwUunWqhs,40 años y te sigo mi hijo de 19 también!!,UgzxhGtE-B9ikW9IjaF4AaABAg,True,1,2024-10-11T04:07:47Z,2024-10-11T04:07:47Z
@pedrol.gonzalez6537,http://www.youtube.com/@pedrol.gonzalez6537,UCHkRb1eAwZaM4jVnZxPXcHw,{'value': 'UCHkRb1eAwZaM4jVnZxPXcHw'},RPcwUunWqhs,Gracias miren españa en tve de lider mundial en todo.,UgwGAlOjTMlxtwoWlsB4AaABAg,True,1,2024-10-11T04:03:43Z,2024-10-11T04:03:43Z
@pablososa5612,http://www.youtube.com/@pablososa5612,UCXjfJktLxQamo6_3waBT54w,{'value': 'UCXjfJktLxQamo6_3waBT54w'},RPcwUunWqhs,A mí también me defraudó el Baby,UgyUJoiF591sikBU_PB4AaABAg,True,0,2024-10-11T04:03:33Z,2024-10-11T04:03:33Z
@alejandracepeda8857,http://www.youtube.com/@alejandracepeda8857,UCZNIIq8X0JVAGKrryMIdB1A,{'value': 'UCZNIIq8X0JVAGKrryMIdB1A'},RPcwUunWqhs,QUIEN DICE QUE NO HAY VIOLENCIA Y NO HAY MUERTES ?? AVERIGUA MARIANOOOOOOOOO,UgyEoDaprBZoHuY-ccN4AaABAg,True,0,2024-10-11T04:01:21Z,2024-10-11T04:01:21Z
@relampago1000mw,http://www.youtube.com/@relampago1000mw,UC7OzEE5iUEDI0PSw1F4uyiQ,{'value': 'UC7OzEE5iUEDI0PSw1F4uyiQ'},RPcwUunWqhs,"Entiendan que las REDES NOS HICIERON a TODOS PERIODISTAS que INFORMAMOS LA VERDAD, en REDES LA MENTIRA se CAE en SEGUNDOS! o LO ENTIENDEN o se QUEDAN SIN TRABAJO x MENTIR! yo trabajando en el Hospital ITALIANO desmenti en REDES cuando TN decia QUE LA MITAD de los MEDICOS del ITALIANO estaban con CO VID 19 y que EL HOSPITAL ESTABA COLAPSADO! MENTIRAS que duraron segundos de los MASS MEDIA! el MIedo QUE TIENEN USTEDES &quot;PERIODISTAS&quot; de NOSOTROS INFORMANDO EN REDES es SIDERAL! SE LES ACABO EL REINADO y a los QUE ESTÁN ARRIBA DE USTEDES ... TAMbIEN! VIVA LA LIBERTAD CARAJO!",Ugy1MUL9XUGYCcM6iZ14AaABAg,True,0,2024-10-11T04:00:12Z,2024-10-11T04:02:06Z
@pablosebastiancarrizocontr5938,http://www.youtube.com/@pablosebastiancarrizocontr5938,UCBm2do70HLw0pC4mPoNDPmQ,{'value': 'UCBm2do70HLw0pC4mPoNDPmQ'},RPcwUunWqhs,"¡Qué loco! Se discute sobre la Violencia del Discurso del Presidente y sus supuestas repercusiones en sus seguidores, mientras los hijos de remil p.tas te hablan bonito y mandan a sus patovas a masacrar al que piensa distinto o al que quiere hacer una pregunta.",UgxxZKJhnKX1hd2LBI54AaABAg,True,0,2024-10-11T03:59:35Z,2024-10-11T03:59:35Z
@irmaferrazzi726,http://www.youtube.com/@irmaferrazzi726,UChjuywRK3wms9arelziM5pg,{'value': 'UChjuywRK3wms9arelziM5pg'},RPcwUunWqhs,❤❤❤❤❤🎉❤❤❤❤❤,UgyPQBf-n04TCFPp37R4AaABAg,True,0,2024-10-11T03:58:18Z,2024-10-11T03:58:18Z
@wereqer,http://www.youtube.com/@wereqer,UCkgy1uFfGU4aeXdVsCbV-5A,{'value': 'UCkgy1uFfGU4aeXdVsCbV-5A'},RPcwUunWqhs,"porque todos los periodistas que supuestamente estan imersos en la actualidad, tratan a los periodistas libertarios como extraterrestres? el periodismo mainstream es la posverdadad.",UgzrdaO6Ti9nAySzbGd4AaABAg,True,0,2024-10-11T03:58:14Z,2024-10-11T03:58:14Z
@emmanuelcastello1522,http://www.youtube.com/@emmanuelcastello1522,UCgJ39SKgJAqcFVbiIBc9SAw,{'value': 'UCgJ39SKgJAqcFVbiIBc9SAw'},RPcwUunWqhs,Igual es piola la zurdita,Ugzp8Qdf527QaZM2a_N4AaABAg,True,0,2024-10-11T03:56:07Z,2024-10-11T03:56:07Z
@danielanabelquinonez,http://www.youtube.com/@danielanabelquinonez,UC9nv8oH4GD2X6SwMqF7og4Q,{'value': 'UC9nv8oH4GD2X6SwMqF7og4Q'},RPcwUunWqhs,gran periodista! exitos mariano 🤗,Ugy_bCTmGe2KwWX7gbN4AaABAg,True,0,2024-10-11T03:55:15Z,2024-10-11T03:55:15Z
@CarlyLs,http://www.youtube.com/@CarlyLs,UCumik1viB5Jx_42Fe6KClcQ,{'value': 'UCumik1viB5Jx_42Fe6KClcQ'},RPcwUunWqhs,Porque le tenes que poner ese titulo a la nota??? Entiendo que estan teniendo una converzacion piola. Porque pones humillada? Malisimo!,UgyvYPGUgac4KzYuTqB4AaABAg,True,0,2024-10-11T03:53:44Z,2024-10-11T03:56:04Z
@valhala3593,http://www.youtube.com/@valhala3593,UCbEAQYMXytY1024bf1DoWww,{'value': 'UCbEAQYMXytY1024bf1DoWww'},RPcwUunWqhs,"Te dejo un LIKE , Maríano para bancarte, pero que mina aburrida .. la vieja zurd4 ...   Ningún zurdo es rescatable ..",UgxGkvQ2TMAUX5YLyWV4AaABAg,True,0,2024-10-11T03:52:31Z,2024-10-11T03:52:31Z
@ELPERRO,http://www.youtube.com/@ELPERRO,UCmfYor8o27ZiYGPqpuClfpQ,{'value': 'UCmfYor8o27ZiYGPqpuClfpQ'},RPcwUunWqhs,"<b>Naaaaaa fue una buena charla, no era tan zurda al final jajaja... Nose si le cabia ese titulo del video</b>",UgzYttXFXvmwrZUPCal4AaABAg,True,1,2024-10-11T03:50:05Z,2024-10-11T03:50:05Z
@gimenabonilla3258,http://www.youtube.com/@gimenabonilla3258,UC0JKoOJl87zCMMRVlqsg9Ug,{'value': 'UC0JKoOJl87zCMMRVlqsg9Ug'},RPcwUunWqhs,María Julia es una genia,UgwpUND-aY_FmPKH3IR4AaABAg,True,0,2024-10-11T03:48:34Z,2024-10-11T03:48:34Z
@gimenabonilla3258,http://www.youtube.com/@gimenabonilla3258,UC0JKoOJl87zCMMRVlqsg9Ug,{'value': 'UC0JKoOJl87zCMMRVlqsg9Ug'},RPcwUunWqhs,😂😂😂el titulo,Ugyov7B7Wg8wmEWzN854AaABAg,True,0,2024-10-11T03:47:59Z,2024-10-11T03:47:59Z
@noodle9098,http://www.youtube.com/@noodle9098,UCbWcHNNXoxFG96_llem-r5A,{'value': 'UCbWcHNNXoxFG96_llem-r5A'},RPcwUunWqhs,me parece que el titulo es una exageración<br>fue una entrevista bastante tranquila,UgzRb-0K86tqGJmWFNp4AaABAg,True,0,2024-10-11T03:47:07Z,2024-10-11T03:47:07Z
@manuelgelbart4303,http://www.youtube.com/@manuelgelbart4303,UCF6-0uI2CNPgW7u97EmuKEg,{'value': 'UCF6-0uI2CNPgW7u97EmuKEg'},RPcwUunWqhs,Todos los &quot;periodistos y periodistas&quot; que hablan en el ridículo boludol y repetidol comunista- NO la vieron.,UgzRDuzxhe-OK0b0dm54AaABAg,True,2,2024-10-11T03:43:29Z,2024-10-11T03:43:29Z
@derquidaguer1187,http://www.youtube.com/@derquidaguer1187,UC1K1NMR1RZn2zm5ikUSMK2w,{'value': 'UC1K1NMR1RZn2zm5ikUSMK2w'},RPcwUunWqhs,MINUTO 52 HUBO MIRADAS DE SENSUALIDAD ENTRE MARIANO Y LA CHICA,UgyJtIzgEJ_ZBYbdqHx4AaABAg,True,1,2024-10-11T03:42:43Z,2024-10-11T03:42:43Z
@joseluistirao4721,http://www.youtube.com/@joseluistirao4721,UChn_9HEXgA6FhJ-cXMRDkSg,{'value': 'UChn_9HEXgA6FhJ-cXMRDkSg'},RPcwUunWqhs,No van a provocar??? Miren las barbaridades que dice FranFijap en su canal a los que él denomina zurdos.,Ugzl_oxE5NrG1RkXRwl4AaABAg,True,0,2024-10-11T03:42:09Z,2024-10-11T03:42:09Z
@lucianofernandez4256,http://www.youtube.com/@lucianofernandez4256,UCo8rR-iY51sRWfrKgB35RHQ,{'value': 'UCo8rR-iY51sRWfrKgB35RHQ'},RPcwUunWqhs,Que lindos ! Hermosa entrevista ! Así se construye abrazos!!,Ugx64_CcvWT94hsfykZ4AaABAg,True,1,2024-10-11T03:42:05Z,2024-10-11T03:42:05Z
@Anonymous-Defense,http://www.youtube.com/@Anonymous-Defense,UC3-Fo5ePUIC0eOLiTNVceTg,{'value': 'UC3-Fo5ePUIC0eOLiTNVceTg'},RPcwUunWqhs,"Tenes todo nuestro apoyo a vos y al presidente Milei, no queremos más corruptos ni violentos!",UgxikT4OaK4SNrnBdkh4AaABAg,True,2,2024-10-11T03:38:28Z,2024-10-11T03:38:28Z
@LaurieLdeG,http://www.youtube.com/@LaurieLdeG,UCKAnHE-Hmyfv4uiy08lKtAA,{'value': 'UCKAnHE-Hmyfv4uiy08lKtAA'},RPcwUunWqhs,"Mariano sos un gran PERIODISTA, además de humilde un tipazo! 👏👏👏👏👏",Ugzdk-QvyfLCY3NSSbh4AaABAg,True,1,2024-10-11T03:31:58Z,2024-10-11T03:31:58Z
@LauraGimena14441,http://www.youtube.com/@LauraGimena14441,UCbhVY19TDX-UBfcMhZ8WRxQ,{'value': 'UCbhVY19TDX-UBfcMhZ8WRxQ'},RPcwUunWqhs,"Felicitaciones para ambos jóvenes destacados periodistas., María Julia (las damas primero),&amp; Mariano Perez., hermosa entrevista muy amena y conciliadora de diálogo que tanto hace falta en esta sociedad Argentina, escuchar, compartir y perdonarnos., logrando esa Patria fortalecida que nos merecemos., paremos con agresiones , con la violencia que nada bueno trae.... El diáligo tranquilo y honesto demuestra inteligencia., siempre!!!! Gracias por decir verdades incómodas pero que construyen veracidad cordial y respeto en las diferencias inabordables",Ugzkp7GkKylXyyPEmXh4AaABAg,True,5,2024-10-11T03:31:56Z,2024-10-11T03:35:42Z
@jap5521,http://www.youtube.com/@jap5521,UCo_fP4vJ4NnMtN5SalK5Ugg,{'value': 'UCo_fP4vJ4NnMtN5SalK5Ugg'},RPcwUunWqhs,"La calle está molesta, no,los que están molestos son los contratista y parásitos, unos por qué se roban el dinero de la U y otros por parásitos. ¿Porque no quieren que halla una auditoría? Se les acabó el vivir de los que laboran",UgxUJK5dUMKPcg0mVnt4AaABAg,True,0,2024-10-11T03:31:17Z,2024-10-11T03:31:17Z
@cristianblanco5733,http://www.youtube.com/@cristianblanco5733,UCWmuU_B13nd9pnhXv_xsvVg,{'value': 'UCWmuU_B13nd9pnhXv_xsvVg'},RPcwUunWqhs,Muy bien Mariano te felicito por tu trabajo 👏👏👏,UgxB-QLgNbErnLxH9od4AaABAg,True,1,2024-10-11T03:28:29Z,2024-10-11T03:28:29Z
@gerargento,http://www.youtube.com/@gerargento,UCGTYKjp5w6rEJsyAb7xyAMQ,{'value': 'UCGTYKjp5w6rEJsyAb7xyAMQ'},RPcwUunWqhs,"Marianito, no te olvides de ir a provocar a la proxima marcha 😉",UgwxwB5aU5uESh7oIFl4AaABAg,True,0,2024-10-11T03:28:28Z,2024-10-11T03:28:28Z
@claudioance-xj4rc,http://www.youtube.com/@claudioance-xj4rc,UC1vNDQeIaZPOLcBkxmCrDSQ,{'value': 'UC1vNDQeIaZPOLcBkxmCrDSQ'},RPcwUunWqhs,Grande mariano. Igual la kuka no para de llorar,UgxfculZvt4ACOTkuYl4AaABAg,True,0,2024-10-11T03:25:19Z,2024-10-11T03:25:19Z
@marianoarmonica8189,http://www.youtube.com/@marianoarmonica8189,UCH_kbGsxnNf1UhZNDDEXdMQ,{'value': 'UCH_kbGsxnNf1UhZNDDEXdMQ'},RPcwUunWqhs,Sos crack Marian!!!,Ugz904sC33C1G8XL6cN4AaABAg,True,0,2024-10-11T03:24:04Z,2024-10-11T03:24:04Z
@sabinfigaro8272,http://www.youtube.com/@sabinfigaro8272,UCLlC_zOhumNFOW9HSjmdxoQ,{'value': 'UCLlC_zOhumNFOW9HSjmdxoQ'},RPcwUunWqhs,Yo cuando comence a verlo eramos solo 200 tipos mirando sus videos...,Ugyc7xiD_S0KeH2Wa054AaABAg,True,0,2024-10-11T03:21:41Z,2024-10-11T03:21:41Z
@luisbarraza1739,http://www.youtube.com/@luisbarraza1739,UCoje2QUjYqhiXH6Ot4hXraA,{'value': 'UCoje2QUjYqhiXH6Ot4hXraA'},RPcwUunWqhs,"Salí del lado oscuro, M Julia,  que  tu futuro no sea el de michelo. Sería muy triste para alguien de tu coeficiente intelectual",Ugz_mNVgKTnbM9bk2fl4AaABAg,True,0,2024-10-11T03:20:12Z,2024-10-11T03:20:12Z
@fabiolagareca4529,http://www.youtube.com/@fabiolagareca4529,UC7QTBqEj4dTrrEgNSFtHR6Q,{'value': 'UC7QTBqEj4dTrrEgNSFtHR6Q'},RPcwUunWqhs,"Si es así, hay muchos periodistas vendidos. Lo vemos todo señores periodistas.",UgwM_MTQQbdqCRjvuT14AaABAg,True,0,2024-10-11T03:18:33Z,2024-10-11T03:18:33Z
@silvestredelbosque,http://www.youtube.com/@silvestredelbosque,UCEBTdIeFZnWUZWIp4VV_loA,{'value': 'UCEBTdIeFZnWUZWIp4VV_loA'},RPcwUunWqhs,Jajajaj por qué ese título,UgwXVF5pknaGfVLX6NB4AaABAg,True,0,2024-10-11T03:18:33Z,2024-10-11T03:18:33Z
@TitoBenitez-n7o,http://www.youtube.com/@TitoBenitez-n7o,UCiYKzeXnLRqrvJR8omFa5vA,{'value': 'UCiYKzeXnLRqrvJR8omFa5vA'},RPcwUunWqhs,Me pudrió está nefasta,UgyWtsJs1CvxGToBgtN4AaABAg,True,0,2024-10-11T03:18:08Z,2024-10-11T03:18:08Z
@TitoBenitez-n7o,http://www.youtube.com/@TitoBenitez-n7o,UCiYKzeXnLRqrvJR8omFa5vA,{'value': 'UCiYKzeXnLRqrvJR8omFa5vA'},RPcwUunWqhs,Tomatela no Miro esto chau,UgzKouhiURlyieB4LZB4AaABAg,True,0,2024-10-11T03:17:50Z,2024-10-11T03:17:50Z
@fabiolagareca4529,http://www.youtube.com/@fabiolagareca4529,UC7QTBqEj4dTrrEgNSFtHR6Q,{'value': 'UC7QTBqEj4dTrrEgNSFtHR6Q'},RPcwUunWqhs,Es un periodista conocido Mariano.,UgziwbAPCuX7lgraV3t4AaABAg,True,0,2024-10-11T03:16:15Z,2024-10-11T03:16:15Z
@TitoBenitez-n7o,http://www.youtube.com/@TitoBenitez-n7o,UCiYKzeXnLRqrvJR8omFa5vA,{'value': 'UCiYKzeXnLRqrvJR8omFa5vA'},RPcwUunWqhs,No esa es trucha,Ugw_CVrVoO-LaLjn0654AaABAg,True,0,2024-10-11T03:15:51Z,2024-10-11T03:15:51Z
@TitoBenitez-n7o,http://www.youtube.com/@TitoBenitez-n7o,UCiYKzeXnLRqrvJR8omFa5vA,{'value': 'UCiYKzeXnLRqrvJR8omFa5vA'},RPcwUunWqhs,Esa es nefasta siempre fue nefasta .trucha Abortera.,Ugy3H9ZcSMp6u6gtSv94AaABAg,True,0,2024-10-11T03:15:29Z,2024-10-11T03:15:29Z
@tubeyou2190,http://www.youtube.com/@tubeyou2190,UCvsVNl8hu4eL6phf0-EBiOw,{'value': 'UCvsVNl8hu4eL6phf0-EBiOw'},RPcwUunWqhs,G pointtt en su salsa,Ugy0S9IkSP6SVrggyXl4AaABAg,True,0,2024-10-11T03:14:43Z,2024-10-11T03:14:43Z
@laurav3207,http://www.youtube.com/@laurav3207,UC5Ex7TujRvOte15tECdg-Cg,{'value': 'UC5Ex7TujRvOte15tECdg-Cg'},RPcwUunWqhs,"Marian no me parece  ese título, es muy buena onda esa periodista y no la veo anti Milei.",Ugy9pyhYxAWBYbaIMLB4AaABAg,True,0,2024-10-11T03:14:37Z,2024-10-11T03:14:37Z
@lilianagiambastiani6561,http://www.youtube.com/@lilianagiambastiani6561,UCF76L0UwcCaAove-exLrGnw,{'value': 'UCF76L0UwcCaAove-exLrGnw'},RPcwUunWqhs,Porque pones esos títulos Mariano ? Fue una hermosa entrevista,Ugz392_WhmMq-ksHzUh4AaABAg,True,0,2024-10-11T03:08:52Z,2024-10-11T03:08:52Z
@OMARMENDEZ-g4d,http://www.youtube.com/@OMARMENDEZ-g4d,UCd1U8WltAK1DIiq1Nx8IuSQ,{'value': 'UCd1U8WltAK1DIiq1Nx8IuSQ'},RPcwUunWqhs,Bravo mariano eres un joven muy valiente te veo desde mexico desde que empezaste por qué sigo a milei desde sus inicios,UgxJaAovj5Z84ZttymZ4AaABAg,True,0,2024-10-11T03:08:36Z,2024-10-11T03:08:36Z
@ximenavazquezperkins69,http://www.youtube.com/@ximenavazquezperkins69,UCiUgvSyfx1GRhDjBfHPkQ4A,{'value': 'UCiUgvSyfx1GRhDjBfHPkQ4A'},RPcwUunWqhs,Es así Mariano!! Te sigo desde 2021 y tengo 57 años. Igual que a Fran Fijap y los adoro.,UgwoqKqAtULIscv1bAh4AaABAg,True,0,2024-10-11T03:08:32Z,2024-10-11T03:08:32Z
@yngecchi,http://www.youtube.com/@yngecchi,UC67SI9z05f1VzmoMYHHnNsg,{'value': 'UC67SI9z05f1VzmoMYHHnNsg'},RPcwUunWqhs,"<a href=""https://www.youtube.com/watch?v=RPcwUunWqhs&amp;t=3280"">54:40</a> los únicos excesos de marianito son los gatos de la SIDE. Grande CATPOINT.",UgxDjUA3_Em-Sph0fWB4AaABAg,True,0,2024-10-11T03:08:09Z,2024-10-11T03:08:09Z
@susupe1000,http://www.youtube.com/@susupe1000,UC-nHxCS4tMUmNbl3NoSsq8A,{'value': 'UC-nHxCS4tMUmNbl3NoSsq8A'},RPcwUunWqhs,"Che, maría julia no mereceese título",Ugyv5QwOg1EZIc-Wa4R4AaABAg,True,0,2024-10-11T03:05:58Z,2024-10-11T03:05:58Z
@hectorhoraciocuenca394,http://www.youtube.com/@hectorhoraciocuenca394,UC0dYtisK_vgJ1ABwjLGhRzQ,{'value': 'UC0dYtisK_vgJ1ABwjLGhRzQ'},RPcwUunWqhs,"No es que la calle está violenta, lo que pasa es que $alieron a las calle$ los violento$ militante$ re$i$ente$ con aguante en su rol de &quot;Mercenario$ al Mejor Po$tor&quot;!!",UgzwmzuEjmNcoK2want4AaABAg,True,0,2024-10-11T03:05:38Z,2024-10-11T03:05:38Z
@nunilu,http://www.youtube.com/@nunilu,UCqJYxybbRBsdHYKmK_6sSAQ,{'value': 'UCqJYxybbRBsdHYKmK_6sSAQ'},RPcwUunWqhs,❤ educando al periodismo que no te querían llamar así,Ugwc7xyI7XJtJJEPmBN4AaABAg,True,14,2024-10-11T03:04:05Z,2024-10-11T03:04:05Z
@edub1961,http://www.youtube.com/@edub1961,UCW2mgf4XJx3-7R45J8k7eMQ,{'value': 'UCW2mgf4XJx3-7R45J8k7eMQ'},RPcwUunWqhs,"Olivan, venias bien , con el tema feminismo y techo de cristal, lo arruinaste",UgzYGx5jSEEsE8Nm0Np4AaABAg,True,0,2024-10-11T03:03:22Z,2024-10-11T03:03:22Z
@diegovaughan2503,http://www.youtube.com/@diegovaughan2503,UC_8vHv0naqX3V_Gto_FWwog,{'value': 'UC_8vHv0naqX3V_Gto_FWwog'},RPcwUunWqhs,Como safaste vos... por ahora 😂,Ugwn6BJhSjMVplR8gr94AaABAg,True,0,2024-10-11T03:03:03Z,2024-10-11T03:03:03Z
@Cristina-ex3fl,http://www.youtube.com/@Cristina-ex3fl,UCZvar1ZT5iS4OdOpRfwz8eQ,{'value': 'UCZvar1ZT5iS4OdOpRfwz8eQ'},RPcwUunWqhs,Hola corazón! Estoy muy triste lo que pasa 😢realmente veo los videos de Fran y me hace mal de la manera que lo golpearon.  Te pido por favor que  si salis hacer notas llevate guarda espaldas por favor.  Estos zurdos inmundos son capases de matar. La verdad ya esto no da más. <br>Que bullrich se ponga la 10 y no los largue más a esos matones inmundos! Dios te bendiga y proteja siempre 🙏 🙌 💕,UgwrHrgwcwR3RrllZvN4AaABAg,True,0,2024-10-11T03:03:01Z,2024-10-11T03:03:01Z
@IrmaBolla,http://www.youtube.com/@IrmaBolla,UCQLP83xaO5h1thREPQcM1ng,{'value': 'UCQLP83xaO5h1thREPQcM1ng'},RPcwUunWqhs,Jajaja qué salame que sos!!,Ugxbd52dDWW1jgzFpVV4AaABAg,True,0,2024-10-11T03:01:42Z,2024-10-11T03:01:42Z
@martinalonso7067,http://www.youtube.com/@martinalonso7067,UCkn2bkJrf_rTC3PDdo8tBEw,{'value': 'UCkn2bkJrf_rTC3PDdo8tBEw'},RPcwUunWqhs,Gran periodista María Julia buena entrevista,Ugz2-FRMt3T2RKbcVTR4AaABAg,True,8,2024-10-11T02:57:29Z,2024-10-11T02:57:29Z
