authorDisplayName,authorChannelUrl,authorChannelId,channelId,videoId,textDisplay,parentId,canRate,likeCount,publishedAt,updatedAt
@felipegugli9710,http://www.youtube.com/@felipegugli9710,UCkmYi32o34SZJNfMVZqRkYw,{'value': 'UCkmYi32o34SZJNfMVZqRkYw'},RPcwUunWqhs,"Que tranquilidad saber que hay enroque para presidente, grande Mariano",UgwcUknasTIBcJypMM94AaABAg,True,2,2024-10-11T02:57:23Z,2024-10-11T02:57:23Z
@tomaslatino6865,http://www.youtube.com/@tomaslatino6865,UClJs0dr1P6tVwBUWTSeS0hw,{'value': 'UClJs0dr1P6tVwBUWTSeS0hw'},RPcwUunWqhs,Esta zurdita desapareció de la tele mucho tiempo. Reaparece de golpe y arma una radio y canal que no salen dos mangos.,UgxVGhaPSSwRuIIupKd4AaABAg,True,0,2024-10-11T02:57:18Z,2024-10-11T02:57:18Z
@cintiagodoy7003,http://www.youtube.com/@cintiagodoy7003,UCZ-onvK3H-HLcWztMgmx4wg,{'value': 'UCZ-onvK3H-HLcWztMgmx4wg'},RPcwUunWqhs,GRANDE MARIANO PÉREZ 👏  VIVA LA LIBERTAD CARAJO 🇦🇷 👏 🦁,UgxrMfD8hCbCwKN3tAF4AaABAg,True,0,2024-10-11T02:53:43Z,2024-10-11T02:53:43Z
@anitasseo,http://www.youtube.com/@anitasseo,UCKAvC9Rb5bTbLnrVfZCHshQ,{'value': 'UCKAvC9Rb5bTbLnrVfZCHshQ'},RPcwUunWqhs,Que viva Necochea,UgznKkCp2gb9B9Ot_WZ4AaABAg,True,0,2024-10-11T02:52:07Z,2024-10-11T02:52:07Z
@MiguelRodriguez_DEL_PERU,http://www.youtube.com/@MiguelRodriguez_DEL_PERU,UCROFpWpU5-UNhei3Z9vb_ZQ,{'value': 'UCROFpWpU5-UNhei3Z9vb_ZQ'},RPcwUunWqhs,"Eso de van a provocar es como decir se puso la minifalda y fue a provocar que la violen.  No pues, nadie va a provocar, te lo bancas tranqui, los malandros, son malandros.",UgxTVMSvO1vuKU70M2h4AaABAg,True,0,2024-10-11T02:51:30Z,2024-10-11T02:51:30Z
@PEDROMIGUELMamaniAlvarez,http://www.youtube.com/@PEDROMIGUELMamaniAlvarez,UCJxZY7wkptiSfEe6lLb3JCA,{'value': 'UCJxZY7wkptiSfEe6lLb3JCA'},RPcwUunWqhs,"LAVANDO la cara a un LIBERTARADO.....Son enfermos, eso es lo que son.",UgxSx0IR7kXO2ffZbHV4AaABAg,True,0,2024-10-11T02:49:05Z,2024-10-11T02:49:05Z
@musha660,http://www.youtube.com/@musha660,UC9F89Bi8t7jfn-cF2DbOgvw,{'value': 'UC9F89Bi8t7jfn-cF2DbOgvw'},RPcwUunWqhs,el arquero de un metro setenta juajaja ni idea el copion de todo lo que le gusta y se lo atribuye jajaja dejemonos de joder un poquito nada mas que un poquito que pasen estos 4 años y se vaya a israel si es que todavia existe,Ugxdr353xt9biuGZY5Z4AaABAg,True,0,2024-10-11T02:48:28Z,2024-10-11T02:48:28Z
@ivannamohr8568,http://www.youtube.com/@ivannamohr8568,UCiCY1noEMhNyqCedIhKQyHA,{'value': 'UCiCY1noEMhNyqCedIhKQyHA'},RPcwUunWqhs,¿Dónde se graduó Mariano? porque no lo puedo encontrar en el sitio de graduados universitarios.,UgzcH93_1WMoBMcG7J14AaABAg,True,1,2024-10-11T02:48:03Z,2024-10-11T02:48:03Z
@matildegagliolo6444,http://www.youtube.com/@matildegagliolo6444,UCTo4FEz-WlHRL2t9VB4WgeA,{'value': 'UCTo4FEz-WlHRL2t9VB4WgeA'},RPcwUunWqhs,"La respuesta es NO, los Libertarios NO somos violentos. En Parque Lezama habían noteros de otras fuerzas políticas, y no les hicieron nada, estuve en un evento el sábado pasado, “La Derecha Fest”, también había periodistas o noteros, de otros colores políticos, y ninguno fue atacado o perseguido por libertarios. En ninguno de los eventos. Significa que los violentos son los zurdos. Deberían ir presos!fue un claro intento de ho mici dio, grabado x la TV y por muchísimas personas",UgwSW1AD0sJUe5vxKIV4AaABAg,True,1,2024-10-11T02:47:01Z,2024-10-11T02:47:01Z
@lassiewithfever,http://www.youtube.com/@lassiewithfever,UCdTcAvn5jaPTZzz4g1vTPNQ,{'value': 'UCdTcAvn5jaPTZzz4g1vTPNQ'},RPcwUunWqhs,Y la verdad os haré libres…Dios te Bendiga Mariano 🇦🇷🇦🇷,UgxeBkFVT5dViFoPD7R4AaABAg,True,0,2024-10-11T02:46:12Z,2024-10-11T02:46:12Z
@victorpaco6778,http://www.youtube.com/@victorpaco6778,UCgWewE-8mwO72ocssqHmrww,{'value': 'UCgWewE-8mwO72ocssqHmrww'},RPcwUunWqhs,Kukas,Ugx6uda5RNURgsngiYt4AaABAg,True,0,2024-10-11T02:45:10Z,2024-10-11T02:45:10Z
@ignacioLPR,http://www.youtube.com/@ignacioLPR,UCoENRvvrvKBNUeg3wtwH-FA,{'value': 'UCoENRvvrvKBNUeg3wtwH-FA'},RPcwUunWqhs,Muy bien Marian con la diferencia entre insulto y amenaza.,UgwCer7OBw9JbD6cSER4AaABAg,True,2,2024-10-11T02:40:46Z,2024-10-11T02:40:46Z
@bernardocarlosblanco,http://www.youtube.com/@bernardocarlosblanco,UCaehGo5aYacqdNMimz8MqhA,{'value': 'UCaehGo5aYacqdNMimz8MqhA'},RPcwUunWqhs,"María Julia Olivan se queja diciendo que el machismo es la causa de que no haya periodistas mujeres conduciendo en La Nación +.<br><br>Mariano le contestó con lógica,  no hay mujeres conduciendo porque son INSOPORTABLES, aunque lo dijo elegantemente,  el MERCADO NO LAS ACEPTA.<br><br>En realidad Olivan habló del Prime time y de los conductores con patrocinantes privados,  porque en La Nación + están las insufribles María Laura Santillan y Laura Di Marco, también  las no menos insufribles pero bellas, único motivo por el que las contratan,  Marina Calabro y Debora Plager,  etc conduciendo programas. <br><br>Yo seguro soy machista y sufro cuando las periodistas empiezan a hablar de manera histérica, parece que están desesperadas para meter todo en ese preciso instante, pero por lo visto las mujeres,  que son más que los hombres, piensan igual porque tampoco las soportan. <br><br>Justamente recuerdo a Olivan en el programa de Majul quejándose por tener POCO TIEMPO y acaparando la pantalla en cuanto tenía la ocasión,  además de tirar mala onda de manera muy evidente. <br><br>Por último,  Viviana Canosa tenía el programa más visto de La Nación +, tenía sponsors, es bella, inteligente y de derecha,  que hizo,  SE HUNDIÓ SOLA OPERANDO CONTRA MILEI.",Ugy2UE_flstSbTXsPI54AaABAg,True,2,2024-10-11T02:37:48Z,2024-10-11T02:38:32Z
@cristinagrosso3528,http://www.youtube.com/@cristinagrosso3528,UC5ScgK7jIOsV7kldpa-zL2A,{'value': 'UC5ScgK7jIOsV7kldpa-zL2A'},RPcwUunWqhs,"Esta periodista no sabe que la CNN es demócrata, que apoya a K.Harris ??qué raro ,no ???....Los periodistas no solo ayudaban a encerrarnos sino que como ellos eran &quot; esenciales &quot;y el resto de la población fuéramos mierda,  no se daban cuenta el mal que era estar encerrado porque iban a sus canales a trabajar y de ahí criticaban a quienes querían terminar con la cuarentena llamándolos &quot; asesinos &quot; , no hay que olvidar igual que el Baby que prefería votar a Massa sabiendo la mierda que era y no a Milei porque él era amigo de Alberto, Larreta y Massa...De ahi la gente empezó a putearlos .",UgzAqqFuXEUnrsXuESB4AaABAg,True,0,2024-10-11T02:37:06Z,2024-10-11T03:36:02Z
@horacioomarsebastiao6876,http://www.youtube.com/@horacioomarsebastiao6876,UC152qa2pL6J31LqddZOjjyw,{'value': 'UC152qa2pL6J31LqddZOjjyw'},RPcwUunWqhs,Este muchacho es muy buen periodista ❤❤❤❤,Ugygc3mZ0ogDaAbPw2Z4AaABAg,True,0,2024-10-11T02:37:03Z,2024-10-11T02:37:03Z
@Chapita7,http://www.youtube.com/@Chapita7,UC6BXb-D70VGc1_zbHquDpvg,{'value': 'UC6BXb-D70VGc1_zbHquDpvg'},RPcwUunWqhs,Asi que lanata y Longobardi NO SON PERIODISTAS??? MIRA VOS,UgwtQO9dISMtltTPYU14AaABAg,True,0,2024-10-11T02:34:30Z,2024-10-11T02:34:30Z
@mariovillacis436,http://www.youtube.com/@mariovillacis436,UCcCzOor0eO_sjmD7f-W1sdA,{'value': 'UCcCzOor0eO_sjmD7f-W1sdA'},RPcwUunWqhs,Es lo menos que se merecen putearlos,Ugzcp31dh1WA7ONntAF4AaABAg,True,0,2024-10-11T02:31:54Z,2024-10-11T02:31:54Z
@tingasasigalli3153,http://www.youtube.com/@tingasasigalli3153,UCpi0WhjgQ_LjmLDz6HU-aLw,{'value': 'UCpi0WhjgQ_LjmLDz6HU-aLw'},RPcwUunWqhs,queda claro que ciertos periodistas tienen UNA COLA DE PAJA FENOMENAL y les revienta que la mentira se les resfriega en la cara a los 2 segundos . estan periditos en su ego . jaaa me encanta,UgxvoeULzahIfJtI2gB4AaABAg,True,0,2024-10-11T02:30:59Z,2024-10-11T02:30:59Z
@gonzalolozano1198,http://www.youtube.com/@gonzalolozano1198,UCBeWjLpDh_eU1nP0IFmAPbw,{'value': 'UCBeWjLpDh_eU1nP0IFmAPbw'},RPcwUunWqhs,"Mariano, brother. No todo periodista es antimilei y feminista. Bajale un poco al lenguaje, brother.",UgyRPuGbK_gcBh1vEFx4AaABAg,True,0,2024-10-11T02:30:33Z,2024-10-11T02:30:33Z
@TheCatta1,http://www.youtube.com/@TheCatta1,UCmHaVbVESWo_rz1Zm_UZqrw,{'value': 'UCmHaVbVESWo_rz1Zm_UZqrw'},RPcwUunWqhs,"Yo lo banco a Milei 100%, lo voté u lo volvería hacer. pero a este chico lo siega el fanatismo. Le cuesta mucho criticar a Milei.",UgxnFNb8Fk9W_fvCFGp4AaABAg,True,0,2024-10-11T02:29:34Z,2024-10-11T02:29:34Z
@caminanubemusiclist2326,http://www.youtube.com/@caminanubemusiclist2326,UCgBwbtI3Cgrk5a1d9MFtFAg,{'value': 'UCgBwbtI3Cgrk5a1d9MFtFAg'},RPcwUunWqhs,"no se porque siempre tienen que poner humillada como si eso fuese algo bueno, ademas de que no fue asi, yo vi a esta entrevistadora muchas veces y no me parece anti milei",UgzKD4JeBuMQMy6LBU54AaABAg,True,0,2024-10-11T02:28:41Z,2024-10-11T02:28:41Z
@krauzer79,http://www.youtube.com/@krauzer79,UCjR3ym9HHNno7EYnHXsEEBw,{'value': 'UCjR3ym9HHNno7EYnHXsEEBw'},RPcwUunWqhs,Virgo point,Ugwk_CwHHSg15ZTzLzt4AaABAg,True,0,2024-10-11T02:27:51Z,2024-10-11T02:27:51Z
@rauloillataguerre8733,http://www.youtube.com/@rauloillataguerre8733,UC_T3AtLQZpdhncK-mO8MfhQ,{'value': 'UC_T3AtLQZpdhncK-mO8MfhQ'},RPcwUunWqhs,Desde AUSTRALIA te felicitamos MARIANO sos un Grande tambien Felicitación a FRANK,Ugz3hacWEd_-bFA4V0V4AaABAg,True,23,2024-10-11T02:27:20Z,2024-10-11T02:27:20Z
@julianrisiglione1658,http://www.youtube.com/@julianrisiglione1658,UC5dXn4KHad6u8M5Av4TZMXw,{'value': 'UC5dXn4KHad6u8M5Av4TZMXw'},RPcwUunWqhs,xD por qué titulas esto xD qué es todo eso sobre esta periodista? encima que es re buena onda y respetuosa xDDD,UgxynUVQheByLF0D-gR4AaABAg,True,0,2024-10-11T02:24:41Z,2024-10-11T02:24:41Z
@JuanAranda-s1u,http://www.youtube.com/@JuanAranda-s1u,UCiDEJOoeqo9_nSmry8j2ddg,{'value': 'UCiDEJOoeqo9_nSmry8j2ddg'},RPcwUunWqhs,"vamos Mariano,me gusta como respetas a los otros,y te haces respetar,te felicito",UgzJNiF2q_g9n1ZUY_54AaABAg,True,49,2024-10-11T02:22:34Z,2024-10-11T02:22:34Z
@laglorietadegloria-dz4gv,http://www.youtube.com/@laglorietadegloria-dz4gv,UCcvrzqesLrvH1F6di4eo5FA,{'value': 'UCcvrzqesLrvH1F6di4eo5FA'},RPcwUunWqhs,"Felicitaciones Mariano por tu crecimiento profesional !!!<br>Bravoooo!!!<br>Igual, no te expongas al cohete con los orcos.<br>VLLC !!<br>🇦🇷🦁🦁🇦🇷",UgxNkFsUtU3gWLo4rfR4AaABAg,True,3,2024-10-11T02:22:34Z,2024-10-11T02:22:34Z
@AreozAriazS,http://www.youtube.com/@AreozAriazS,UCJ5MGkjNYf0kDN32S7sP3cg,{'value': 'UCJ5MGkjNYf0kDN32S7sP3cg'},RPcwUunWqhs,EL PERIODISMO es un oficio ..los más grandes periodistas....no estudiaron periodismo...,UgxG-eyglVcY6AKsSGR4AaABAg,True,1,2024-10-11T02:22:24Z,2024-10-11T02:22:24Z
@alejandrapili1403,http://www.youtube.com/@alejandrapili1403,UCgHXXU7dyNy3_4klsluubyw,{'value': 'UCgHXXU7dyNy3_4klsluubyw'},RPcwUunWqhs,"Excelente, Mariano, jóvenes inteligentes, con principios, con argumentos. Felicitaciones.",UgykGx6iQnFicxen1Hl4AaABAg,True,0,2024-10-11T02:21:27Z,2024-10-11T02:21:27Z
@jorgegyoker2117,http://www.youtube.com/@jorgegyoker2117,UCELCI0rW5DxTTp0-KVrEsTA,{'value': 'UCELCI0rW5DxTTp0-KVrEsTA'},RPcwUunWqhs,"Yo te veo porque sos hermoso, si yo era Pagano te hacía el Hakwtuah",Ugz37bnQlhn30br9keZ4AaABAg,True,0,2024-10-11T02:20:59Z,2024-10-11T02:20:59Z
@diegobozzuto,http://www.youtube.com/@diegobozzuto,UCtpTZO2M5zTaxEsPpqiB91Q,{'value': 'UCtpTZO2M5zTaxEsPpqiB91Q'},RPcwUunWqhs,"LOS PERIODISTAS BUSCAN LA VERDAD DESDE LA DUDA, DESDE NO CREER, VOS HACES PROPAGANDA.",Ugxd7iQHE5MabjINKxp4AaABAg,True,1,2024-10-11T02:20:01Z,2024-10-11T02:20:01Z
@noeliajaime7656,http://www.youtube.com/@noeliajaime7656,UCj6AgXh5cgSyVaChiXPZh7g,{'value': 'UCj6AgXh5cgSyVaChiXPZh7g'},RPcwUunWqhs,Mo sabia que eta anti Milei!!! Que cagada! Pense que era inteligente.,Ugwmtwuha3FfxplPDYB4AaABAg,True,0,2024-10-11T02:19:27Z,2024-10-11T02:19:27Z
@tonytoxiko,http://www.youtube.com/@tonytoxiko,UCuflVlczaAIyFbs74gJbusQ,{'value': 'UCuflVlczaAIyFbs74gJbusQ'},RPcwUunWqhs,LA MINIATURA XD,UgxFoK1LZglAf0nY4T94AaABAg,True,0,2024-10-11T02:19:10Z,2024-10-11T02:19:10Z
@pablachaparro7128,http://www.youtube.com/@pablachaparro7128,UCDp3Pb8_mQ-hadKTs3G676Q,{'value': 'UCDp3Pb8_mQ-hadKTs3G676Q'},RPcwUunWqhs,Que orgullo me da verte tan profesional  Mariano. Gracias por tu gran labor. Bendiciones ❤,Ugz9MhrPZKnHRLQSK-14AaABAg,True,41,2024-10-11T02:18:45Z,2024-10-11T02:18:45Z
@EleDR251,http://www.youtube.com/@EleDR251,UCEAdxXF0bRJEQ3xYtq73osQ,{'value': 'UCEAdxXF0bRJEQ3xYtq73osQ'},RPcwUunWqhs,Dibujar las lágrimas con paint en las miniaturas es un clásico jajajajajajaja,Ugzom4qb_jI9ZpK87S14AaABAg,True,1,2024-10-11T02:18:02Z,2024-10-11T02:18:02Z
@maxmereles,http://www.youtube.com/@maxmereles,UCf7YrIaBAg8tC6MAZZpXU2g,{'value': 'UCf7YrIaBAg8tC6MAZZpXU2g'},RPcwUunWqhs,"No me gusta un poco los titulos que pones Mariano. Maria Julia, es una gran periodista y muy respetuosa. Ahi no te banco tanto amigo",UgyV1KlWOMxE_ps7vL14AaABAg,True,1,2024-10-11T02:17:58Z,2024-10-11T02:17:58Z
@PadreNuestro-ec5zp,http://www.youtube.com/@PadreNuestro-ec5zp,UCITlG82dQB6MnumCVivMFow,{'value': 'UCITlG82dQB6MnumCVivMFow'},RPcwUunWqhs,"la calle no esta molesta son zurdos están locos al igual que los k , peronchos  y camporistas",UgzmxdvHvDyqE7tJIPl4AaABAg,True,1,2024-10-11T02:17:41Z,2024-10-11T02:17:41Z
@MartaAraujo-n5s,http://www.youtube.com/@MartaAraujo-n5s,UCXuTpF7fGYK6exPaRx1j22A,{'value': 'UCXuTpF7fGYK6exPaRx1j22A'},RPcwUunWqhs,"ES QUE LOS VIOLENTOS SON LOS KUKAS ZURDOS , ELLOS SIEMPRE MIENTEN Y DAN VUELTA LAS COSAS..A SU FAVOR.",Ugzii15F1bKqVkA1dNN4AaABAg,True,1,2024-10-11T02:16:02Z,2024-10-11T02:16:02Z
@luisgermanicosalazarhiller6930,http://www.youtube.com/@luisgermanicosalazarhiller6930,UCUDYltuqDgar4rav7Daeaxw,{'value': 'UCUDYltuqDgar4rav7Daeaxw'},RPcwUunWqhs,"Por eso te pegan mariano Pérez &quot;break point&quot;, acuérdate que milei no va a durar mucho tiempo en el poder, entonces te quiero ver cuando estés en la vereda de enfrente y tengas que dar la cara al pueblo argentino",UgyPt2vzTmy9QclP8nh4AaABAg,True,1,2024-10-11T02:15:56Z,2024-10-11T02:37:23Z
@shonweizurdo4537,http://www.youtube.com/@shonweizurdo4537,UCqtZ_0qy5CUWuhwbuTqF3WA,{'value': 'UCqtZ_0qy5CUWuhwbuTqF3WA'},RPcwUunWqhs,no digan cienen  digan  C N N por favor,UgwMJOj735P4FxI_iDZ4AaABAg,True,0,2024-10-11T02:15:03Z,2024-10-11T02:15:03Z
@bernardocarlosblanco,http://www.youtube.com/@bernardocarlosblanco,UCaehGo5aYacqdNMimz8MqhA,{'value': 'UCaehGo5aYacqdNMimz8MqhA'},RPcwUunWqhs,"María Julia Olivan es evidentemente una zurda, aunque hoy está un poco moderada. <br><br>Empezó a ser conocida con Lanata, en la época más progre de Lanata, después fue conductora de 6,7,8 , más zurda imposible, pero es verdad que luego la rajaron y terminó siendo &quot;independiente&quot;.",Ugx3vFhagDMmy6aQbkZ4AaABAg,True,0,2024-10-11T02:14:52Z,2024-10-11T02:14:52Z
@CASTIEL-C45,http://www.youtube.com/@CASTIEL-C45,UCzcW5zZoyuz-tbz5GStcXUA,{'value': 'UCzcW5zZoyuz-tbz5GStcXUA'},RPcwUunWqhs,bro si necesitas técnico informático conta con migo.,Ugw7FC4QhoFG04aNR4Z4AaABAg,True,0,2024-10-11T02:14:43Z,2024-10-11T02:14:43Z
@fabriramirez3754,http://www.youtube.com/@fabriramirez3754,UCvObG33horc8sv_k77eF0wQ,{'value': 'UCvObG33horc8sv_k77eF0wQ'},RPcwUunWqhs,Aguante el movimiento marianista.jeje,UgwQDgedlAZ0YOkpFW14AaABAg,True,0,2024-10-11T02:14:37Z,2024-10-11T02:14:37Z
@cristianc5298,http://www.youtube.com/@cristianc5298,UCikarYgN22zaf-9VRbipxbg,{'value': 'UCikarYgN22zaf-9VRbipxbg'},RPcwUunWqhs,muy racional la periodista,UgxRYgo0gxzwV_2VHo14AaABAg,True,0,2024-10-11T02:14:33Z,2024-10-11T02:14:33Z
@gabitzzo,http://www.youtube.com/@gabitzzo,UCFCXGdrA8nUDmYzkr6_fcWQ,{'value': 'UCFCXGdrA8nUDmYzkr6_fcWQ'},RPcwUunWqhs,"Sos una máquina, elocuente diría, tenés un juego increíble. Seguí así maestro",Ugxu7VcWwIKaO26eYip4AaABAg,True,1,2024-10-11T02:14:11Z,2024-10-11T02:14:11Z
@lerder,http://www.youtube.com/@lerder,UCnBY2I4-9EzS9SrfUsgkZfA,{'value': 'UCnBY2I4-9EzS9SrfUsgkZfA'},RPcwUunWqhs,Uruguay,UgwyepoiCMOVK4uxM2t4AaABAg,True,0,2024-10-11T02:14:00Z,2024-10-11T02:14:00Z
@carlric,http://www.youtube.com/@carlric,UCHvlTN6FMZbOIQ7bUmLr8vA,{'value': 'UCHvlTN6FMZbOIQ7bUmLr8vA'},RPcwUunWqhs,La persona que mas gano plata en la TV fue Susana Gimenez...y la ultima que me fije era mujer..... solo comparan las cosas que les conviene.... Kristina es la presidente que mas gana y mas rica del planeta... etc...,UgxdTd_f02DBStEYSNd4AaABAg,True,13,2024-10-11T02:13:40Z,2024-10-11T02:13:40Z
@cristianc5298,http://www.youtube.com/@cristianc5298,UCikarYgN22zaf-9VRbipxbg,{'value': 'UCikarYgN22zaf-9VRbipxbg'},RPcwUunWqhs,Una nueva futur conversa,UgzPYd4jhtt891LIMbd4AaABAg,True,0,2024-10-11T02:13:35Z,2024-10-11T02:13:35Z
@electronicamartin6302,http://www.youtube.com/@electronicamartin6302,UCmEyM9h1mqwzUEaNy7HmIQQ,{'value': 'UCmEyM9h1mqwzUEaNy7HmIQQ'},RPcwUunWqhs,"Julia me gusta mucho, es una mujer perfecta de rostro, pero no sabe un carajete de politica, jajajaj, aguante Mariano, , sos mi idolo junto a Milei ,  aguante la libertad carajo",UgwnuJ10NBSbJ1_OdGp4AaABAg,True,0,2024-10-11T02:11:15Z,2024-10-11T02:11:15Z
@oscarschiavone7243,http://www.youtube.com/@oscarschiavone7243,UC4uDa_zQKQgGLdLyc2FJRVA,{'value': 'UC4uDa_zQKQgGLdLyc2FJRVA'},RPcwUunWqhs,"Es muy buen periodista, tienen que haber más periodista como el genio.",Ugw200tjo3M0O5Ue8xZ4AaABAg,True,5,2024-10-11T02:10:57Z,2024-10-11T02:10:57Z
@thegastongon,http://www.youtube.com/@thegastongon,UCG9o6Fy5TRTmZ8thaia29AQ,{'value': 'UCG9o6Fy5TRTmZ8thaia29AQ'},RPcwUunWqhs,A Baby Etchecopar se la pu$ieron en la me$a..... y Viviana Canosa ... que garchó con el gusano Alverso...que cosa tan bizarra por favor!,UgwR_LbObuPHqgjNEW94AaABAg,True,0,2024-10-11T02:09:17Z,2024-10-11T02:09:17Z
@22Tabano,http://www.youtube.com/@22Tabano,UCo4tzVlPJW0FHQ4MtAa03-g,{'value': 'UCo4tzVlPJW0FHQ4MtAa03-g'},RPcwUunWqhs,"Te invitaron, te trataron muy bien y mira el titulo que pones? sos un forro, sorete... te bancaba hasta hoy.",Ugw4E9sXxx9iK1-g8hx4AaABAg,True,0,2024-10-11T02:08:41Z,2024-10-11T02:08:41Z
@lilianazamorano8360,http://www.youtube.com/@lilianazamorano8360,UCaC3S1wrJ_YroWZ-w6hLYsQ,{'value': 'UCaC3S1wrJ_YroWZ-w6hLYsQ'},RPcwUunWqhs,Cómo creciste marianito te felicito.,UgzXKtA24qef8Yp-IrB4AaABAg,True,0,2024-10-11T02:08:36Z,2024-10-11T02:08:36Z
@ferchu23100,http://www.youtube.com/@ferchu23100,UCPwaXd1-myQ0GjH-Rhv-cIg,{'value': 'UCPwaXd1-myQ0GjH-Rhv-cIg'},RPcwUunWqhs,"ZURDAAA....!  PARA HABLAR ,  PRIMERO  HAY QUE GANAR ! ABRAZO  KUKA ARDIDAAA",Ugxf7oUwY4GQsGzxgYt4AaABAg,True,0,2024-10-11T02:06:37Z,2024-10-11T02:06:37Z
